Date,Rating,User,Review
"December 4, 2016",1,Bad As, Sux don't waste ur time with this crap app
"September 22, 2016",1,Richard Ward,Garbage Thinks my device is jail broken which it isn't.... wth?
"October 1, 2016",1,Bee Willis,Was crap but update saved it New update is a 👍👍👍👍 and now back to crap
"September 22, 2016",1,Rose Emily,Terrible Sound cuts every few minutes
"September 22, 2016",2,Abby Kurtini,Won't let me crome cast Why isn't there a choice for using the app? It no longer let's me crome cast from my phone.
"September 21, 2016",1,Sheri Watson,Tv3 Now Continually doesn't load locks up and crashes
"October 2, 2016",1,A Google user,Need to fix The pictures are all just pixels can't watch it so bad.
"October 9, 2016",1,Clare Grace,3 Now. This app is unusable. Terrible.
"March 9, 2017",1,Michelle Robinson, Want load  programs  just freezes
"September 28, 2016",1,Judith Mahan, Why is this app so difficult to use
"September 19, 2016",1,Sidra G,Error Too many errors and lagging
"October 4, 2016",1,Ami Brian, Audio cuts out all the time tvnz have much better app
"October 9, 2016",1,A Google user, Won't even let the dam video play and freezes my phone screen for a good 5 min
"September 8, 2016",1,Matthew Moulin,crashes needs chromecast support
"October 18, 2016",4,Karen Rowe,Used to be brilliant What's gone wrong?
"September 14, 2016",5,Brady Carmichael," Great app, had absolutely no issue in 5 months of use, love the UI as well"
"October 2, 2016",5,Salah Alshaikhli, You can find live tv here
"October 6, 2016",1,Koben Turner, 5 mins of ads every 10 mins of a show
"October 8, 2016",1,helen W, Can't watch anything except th ad.. over it
"September 22, 2016",1,Serah Priestley, This is incompatible with Samsung s7 but works fine on s4???
"September 20, 2016",1,A Google user,Account setups Hard!
"April 17, 2018",1,Ran Dom, Doesn't work
"September 23, 2016",1,sandra Mc,This is a great app of you Want to watch ads over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over and over
"September 26, 2016",5,Michelle Langridge, Paul henry
"September 8, 2016",5,A Google user, Easy to use and mostly reliable
"September 8, 2016",4,berry wang, feel good
"October 2, 2016",5,Tony Minto, User friendly
"July 13, 2016",1,A Google user,Nothing plays Whats the point of having this app when you cant even get to watch anything but ads. It used to work really well up until a few days ago. Now all i'm getting is error tap to try again.fix the problem then you wont have the complaints
"July 3, 2016",2,Thomas Biggs,Figured how to make this work for me... So the way to avoid that retarded ad bug is to just minimise the app for a few secs and go back to it. It's stupid that this seems to be the easiest way to overcome this apps dumb issues but at least you get to watch the show. All other ways seem to just restart back to beginning  (hitting x to skip...Full ReviewSo the way to avoid that retarded ad bug is to just minimise the app for a few secs and go back to it. It's stupid that this seems to be the easiest way to overcome this apps dumb issues but at least you get to watch the show. All other ways seem to just restart back to beginning  (hitting x to skip ad). Fast forwarding passed a chapter  (ad) break doesn't seem to work either.
"July 11, 2016",1,Fyshn Krzy,Is there any one home????? There are a lot of people including myself having issues where we watch adds more than the actual programme. This has been an issue for as long as i can remember and nothing has changed. Where is the $$$ from all these adds going???? Very poor form TV3
"July 25, 2016",1,Naomi Waldron,So many bugs Would love this app to be updated. It freezes all the time. Sometimes the audio keeps running but the video stops. Sometimes the audio runs when I close the app. There are sooo many ads. The close ad button never works. Not a fan!
"July 31, 2016",1,Fia Hinchey,"Not compatible with Google Chromecast You need to keep up with the times, get compatible for  chromecast. It glitches a lot and just stops playing. A lot of ads. New update doesn't work at all. Disappointing."
"July 8, 2016",1,Jimmi Larsen,"No support for Chromecast No support for chromecast, App deliberately limited to certain devices, ie Samsung and Apple, and won't play entire show without crashing and having to play ads over again.  More concerned with revenue generation and backhanded corporate deals than providing good reliable multi device service!"
"July 9, 2016",2,Werner Sevenster,"Keeps crashing The app keeps crashing and it has no Chromecast support which is a let down... This is the only app that actually crashed my whole phone where it needed to restart because it's unresponsive... I've tried 100s of apps, this one was the first"
"July 29, 2016",1,A Google user,Worst application ever Doesn't load actual videos but it load the ads just fine. This application is absolutely useless over the years I have had it and the developers never changed anything based off the years of bad feedback. Just delete the whole app and start from scratch.
"August 6, 2016",1,Vanessa Mullenger,Takes 15 minutes or more to load. I love watching my programs on 3 now but it really annoys me when it takes forever to load the programme I  would like to watch. Please fix this problem as it's the only way to catch up on my shows.
"July 19, 2016",1,W Brown,Ads Now! Funny how the ads always work but programs won't play or crash! Very useless and poor quality app.
"July 24, 2016",1,MindFreeze,Hopeless App. Every single show stops & starts all the time. Whether its live or not. Typical of MediaWorks - can't get anything right...
"July 25, 2016",1,Jade Washer,"Not even worth the time Wanted to watch some shows I have missed while being overseas and I can't do it on the browser (strike one against 3now). So I install the app, set up an account just to watch a show, frustrating but fine. Then I click it to start watching and it won't play, mixed messages of it just not loading and...Full ReviewWanted to watch some shows I have missed while being overseas and I can't do it on the browser (strike one against 3now). So I install the app, set up an account just to watch a show, frustrating but fine. Then I click it to start watching and it won't play, mixed messages of it just not loading and it saying it's not avaliable. Complete waste of time. I saw the 2.1 stars and was abit hesitant but figure I would try it for myself. Nope, trust the reviews, this app is rubbish. Wish I could give it less than 1 star to illustrate to future people how crap it is and not to bother with it"
"July 2, 2016",1,Alexandra Wright," Even with the new version this app does not work... unless you just want to watch ads over and over again. Have tried multiple times to watch a programme and it will not work. Ends up crashing my whole phone (samsung galaxy s6) and have to restart it every time I try to watch a show. Terrible app, a...Full ReviewEven with the new version this app does not work... unless you just want to watch ads over and over again. Have tried multiple times to watch a programme and it will not work. Ends up crashing my whole phone (samsung galaxy s6) and have to restart it every time I try to watch a show. Terrible app, absolute waste of time."
"August 25, 2016",1,Fiona Graham,Can't even sign up Completely useless. Won't even let me sign up so that I can log in. Would give it no stars if possible
