Date,Rating,User,Review
"December 17, 2016",3,A Google user,Its ok I have to update it when I just updated it yesterday its pain cause I have to clear space for it every time only apps I have are Facebook and messanger.
"December 8, 2016",1,Delwyn Haslam,"Sort it out! What is wrong with you guys? I got told to update. But there was no update. So I reinstalled. Then had to reset password but there's a problem with that too. I need to recharge my prepay account but can't. You guys charge us too much for your services as it is, then we have to put up with this incom...Full ReviewWhat is wrong with you guys? I got told to update. But there was no update. So I reinstalled. Then had to reset password but there's a problem with that too. I need to recharge my prepay account but can't. You guys charge us too much for your services as it is, then we have to put up with this incompetence! !!"
"December 7, 2016",1,Karen Bennington,Not working guys Same as everyone else ... just keeps telling me to download updated app. Please fix so I can check my account
"December 8, 2016",1,Pinepine Hiramana-Rua, Says its updated and yet when I click onto the app it says its no longer supported.  Just want to access the app
"December 7, 2016",1,Anna Mika,Upgrade frustration Fix the upgrade requirement forcing me to visit the market. So frustrating!!!
"December 8, 2016",1,A Google user, Its sending me around in circles. I cant update so i cant get into my app. Zzzzzz can you plz sort out the update vf.
"December 8, 2016",2,Herana Rameka,Cannot open the app! Tried to open app and got a message saying that this version is no longer supported..either have to close app or visit market place??? What happened??? Please fix
"December 8, 2016",1,A Google user," Absolute crap. Yet again can't visit your sight, oh yeah forced to update ,go to the play store you say."
"December 8, 2016",1,Gladys Inu,Not working It wont open at all. Ive uninstalled then reinstalled and it just keeps coming up as needing to update.
"December 8, 2016",1,Tee Taiaroa,vodafone its useless updated app now wont open....utter rubbish vodafone yr getting as bad as telescum time.to.find a better provider
"December 7, 2016",1,IVORY TOPIA,Stupid!!!! This app is not working anymore.. I had to update the app n it still don't work.. Fix!?
"December 15, 2016",1,Dave Pollard, This is getting bloody ridiculous. Why do we have to update every 5 minutes & the app never works right.
"December 8, 2016",1,fraser jordan,"Won't even open It keeps saying you don't support the version I'm on, but I can't update the app either"
"December 17, 2016",1,Logan Cooke-Pokai,STOP UPDATING!!!! Ivw updated the lota of times lately and its getting fricken annoying stop it please!! Or votaphone can kill them selves
"December 8, 2016",1,Brian Tidey,App has crashed App won't even open Now. What have you done Vodafone ?
"December 7, 2016",1,Misun,How can i use this app?? Vodafone app is not working suddenly. I read comment above but it seems not my case. I use Android 5.1.1 version. How can i use vodafone app again?? please help me!!!!!!!
"December 8, 2016",2,Prem Prasad, Don't like it at all . Is there a problem you keep on doing this . Can you please fix this problem .
"December 8, 2016",2,Amanda Fraser,What happened? This app used to be great however all of a sudden it won't open and tells me to download the latest version... which I have done??? Please fix it.
"December 8, 2016",1,Brent Erbacher,Cant use it anymore Was working fine use it to pay my bill all the time boom now im stuck in a constant update loop and im over it FIX IT
"December 8, 2016",1,A Google user,Not good enuf If you making changes than why use my data
"December 8, 2016",2,Geary Sutjahjo,"Updates Keeps saying update, sends me to the playstore. When i update it tells me to update again. Does this every update"
"December 15, 2016",1,perseus Pronto,"Vodabone Vodafone my phone functions as good as a bone.well I hope you lift your game we have skinny, spark ,two degrees and vodabone.flawed prepay come on be decent to your customers remind me of spark this bad app"
"December 8, 2016",1,Gary Green,New version Doesn't work. Can't update can't use old version. Total screw up Vodafone
"December 8, 2016",1,Jessie bzzcC Putu, Hopeless update wont even open anymore just continuous loop of saying to update
"December 8, 2016",1,Ross Murray,Account update It won't open. It keeps taking me back to play store. Stupid.!
"December 8, 2016",1,Lloyd harman, Said I need to update but won't and we go round in bloody circles !!!
"December 17, 2016",1,Sean Nel,This app sucks now Not nearly as good as other companies apps
"December 8, 2016",1,Yong C.Z.,"It was good... ""This version is no longer supported"", I've updated the app but still it showing me the same message."
"December 7, 2016",4,Ma. Celeste Valera, On Account. I cant see the Fantastic Friday page :(
"December 24, 2016",2,Ram Jet,Exit or update Don't appreciate the heavy handed update immediately or exit approach
"December 8, 2016",1,DEO RAKESH,Vodafone topup Becoz of app not working I loose my carryover...wat can be the solution...I loose my carryover..I'm nt happy at all..call me if can..I'm with vodafone from last 15 yrs....thanks
"December 8, 2016",2,Joolz M,Frustrating App just won't open and I need topup urgently.
"December 8, 2016",1,Richard Parangi,This version is no longer supported Please visit app store
"December 8, 2016",1,Iri Ani," Same freaking issue as everyone else, for crying out loud, fix it."
"December 8, 2016",2,cher jephthah,Wheres the update guys?? Come on man quit messing around just push the update
"December 8, 2016",1,Danielle Hooper,"Needs urgent fixing Constant loop now of open app, do you want to go to market and repeat. Cant even get into app let alone install newer version."
"December 7, 2016",1,big stupid,Is now broken! Doesn't work anymore after update
"December 7, 2016",1,Dallas and Bryan Taylor, What is going on with your app.....same issue as these other people.......FIX IT....not good enough...
"December 8, 2016",1,Rob C,"WTH Yet another fail, go home Vodafone, your drunk."
"December 7, 2016",1,Curtis Chan," Saying its updated, but not even opening on z5"
"December 8, 2016",1,Sofee The second, Why? So so frustrating. Does this happen with 2 degrees or spark?
"December 8, 2016",1,Polli Marriner,Useless update Glitching!! Keeps asking to update ... Did ... Keeps asking again. Fix this Vodafone! Not good!
"December 7, 2016",1,slayakilla 666,Getting sick and tired of this... Come on Vodafone.can you fix this problem please..
"December 8, 2016",1,Dean Harris,Waste of time Never works and never gets sorted...what happened to you vodafone...
"December 7, 2016",1,A Google user,Irritating Installed it today and says it's no longer supported
"December 8, 2016",1,travis morris, Was mint as . Now you change it and it doesnt work.at all!!!! Grrrrr
"December 8, 2016",1,Ernie Anderson,What happened? This app doesn't work anymore
"December 16, 2016",1,brad shaw,Sick of updating Over this updating crap. No space to install
"December 7, 2016",1,Paul Anderson,Computer says no App says needs upgrading but can't be upgraded......
"December 7, 2016",2,Zureena Habib,"Can't update the app Keeps asking me to update the app but I can't as play says that there is no update. Can you please fix this, I really liked this app!!"
"December 7, 2016",1,Raymond Mann, Same as everyone else... get onto it guys.. not happy
