Date,Rating,User,Review
"October 5, 2015",5,Carla Deloera,"Thank you Thank you for working so diligently on fixing all the problems. Although the saving problem was fixed for a day or two, it's happening again, so I can no longer save my progress. Being patient. &lt;3"
"September 28, 2015",5,Carina Westendorf,Still like it It's had problems since it changed to a different app but they say they're working on it
"September 29, 2015",1,rebekah202003,"Update doesn't work Updated 9/28 and now the game won't open. Showing error message reading ""Cannot connect to internet"" but my internet is fine. Worked great yesterday."
"October 3, 2015",1,darian swafford,ANGRY!! I'm so mad. I have been working on this game for almost a year and all of my butterflies are gone also my flowers. I really love the game but there are so many things wrong with that I'm not enjoying it anymore. I wish this would get fixed I have tried everything. I log in and out. I in installed it...Full ReviewI'm so mad. I have been working on this game for almost a year and all of my butterflies are gone also my flowers. I really love the game but there are so many things wrong with that I'm not enjoying it anymore. I wish this would get fixed I have tried everything. I log in and out. I in installed it and there still gone and I don't know what else to do. Please fix PLEASE
"October 3, 2015",1,Pattie Waters,"Game totally sucks now. I really did enjoy this game, but now it freezes up and it shuts off right in the middle of the game. When I try to log out it comes right back and doesn't even work.  Really you new app is a piece of crap."
"October 5, 2015",2,Janine Gonzalez,I would give it a 5 star but... You shouldn't have to be connected to Facebook to have an account and to have friends you should  automatically be connected to other people who play this game!!! Very frustrating change those things and I will give it a 5 star review
"October 1, 2015",5,Brittney Kurr,"Great game 9/29: I love this game. I started playing yesterday so I'm not super far. It's a great little time consumer. When paired with splash, you can time it so that you can just switch between the two. The caterpillars are my favorite part. I also love the educational side, because I love butterflies. The ...Full Review9/29: I love this game. I started playing yesterday so I'm not super far. It's a great little time consumer. When paired with splash, you can time it so that you can just switch between the two. The caterpillars are my favorite part. I also love the educational side, because I love butterflies. The only bug I've encountered is that one of my transactions didn't give me my flutterbucks, however, I have a help ticket open and I'm positive it will be resolved. Edit as of 10/1: My ticket was resolved!"
"October 3, 2015",3,Brandy Abbott,"Game keeps reseting You gave everyone 100fbs. Well like alot of over peopl I lost it when my game reset itself again even though you said it was supposed to be fixed. My missions, beefly, eggs,pollen flowers all reset. I love this game but now I am so frustrated I don't know what to do."
"September 29, 2015",3,Savannah Barbee,"Love, but not working Love the game, my kids love the game. Would be nice if we could play the game.... Force closes every time we open. I'll give more stars when it's fixed."
"October 4, 2015",4,Darrell Hawkins,"Cool... Needs to have a more in-depth help section. Over all game play is enjoyable. Needs to be a more efficient way to earn ""flutterbucks"" for those of us with a taste for ""free""-dom lol...haven't figured out why I cant use my epic flower either..."
"October 1, 2015",3,Ha Do Nguyet,"A but frustrated Every time when i enter the game, the amount of pollen i've got got reduced by something like 1000 pollens and it's really frustrating! Please fix it."
"October 5, 2015",2,Jackie Borutski," Been playing the same thing over and over again for the last 3 days. Getting tired of this because I can't  advance any of my butterflies, please fix this for me."
"October 2, 2015",3,Angella Yim, Why all of a sudden when I press 'back' it asks me to close the game? It was not like that before. It's annoying
"October 4, 2015",1,Natalie Orr,Was good Have not played in a while. You guys really screwed ythis game up. It was great
"October 3, 2015",5,Steven Clark,Flutter I love this game if that's what you want to call it. So relaxing and adorable.
"October 2, 2015",5,Audary Smith,Very Zen Love this game. I'm on a moto e and play all day when I get a minute to harvest my pollen and make new butterflies. Don't have any problems.
"May 18, 2018",5,Words," Used to be my favourite game but now it's the worst when I tap the screen 
nothing happens and when I move around the screen it zooms in and out..."
"October 2, 2015",1,Kirsten Hilleard, Did the update & found that everything was gone & have to start all over again.
"September 29, 2015",2,Mario Toro Bastos," I've been playing this for around a year and just migrated; can't play anymore, it's so buggy... Fix it asap please, thank you."
"October 25, 2015",5,Nicole Rosema," I think you should have the option to cancel an egg (if you don't need it). Other than that, love this game. Been playing three years."
"October 5, 2015",3,Abdul Wahid,"Saving bug Game still won't save after update. Contacted customer service twice, but still the same."
"September 29, 2015",1,Charlotte Galib,Won't open I have updated and it won't open. Not happy
"September 29, 2015",2,Chelsea L,"Game won't connect no more Was having fun but now it says I don't have Internet, when I do won't contact.  Oh well I'm deleting."
"September 29, 2015",4,Karlton cook,Not saving properly Love the game but not saving my games.
"September 29, 2015",2,Michelle Orme,Pointless update! Updated and now it doesn't work
"October 4, 2015",5,Malachi Landis,"Best Ever! I love it!  The music is so calming, and all the butterflies are soo pretty. I can't wait for the next event!"
"September 28, 2015",2,jessica gilhouse, I love this game but I sent a message bc something kept closing out now I can't even open the game why?   Please help
"October 4, 2015",1,Ralitsa Iordanova, Cannot log in after re-install. What is the point of having account synchronization when you cannot restore your game after re-install...
"October 2, 2015",1,Kaylah Cigainero, I love the game but i cant even place flowers to attract a butterfly it keeps reloading the game very disappointing
"October 5, 2015",5,Shannon Sorensen,I play everyday This is an easy game and helps me pass time. Customer service is prompt and very helpful.
"October 5, 2015",5,Mel M," Love this game. Ever since update and all the changes, it doesn't crash nearly as much as it used to."
"October 2, 2015",5,Nathania Susanto,Great Its great but I did not receive the 100 flutterbucks but still five stars
"October 1, 2015",5,Adullup,Flutter It is just cute.Only if there are mini games for them
"September 29, 2015",2,Victoria Scott, I downloaded the new version and now it won't open UGH..! Please fix
"October 1, 2015",5,Zen Master Zennon,"A Tranquil Experience I give my gratitude to the creators, this is a beautiful game!"
"September 30, 2015",4,Lauren Uria,Read please Can we uninstall the other app and no issues with our account ?
"October 4, 2015",5,Sheila Garcia,Flutter I love this game but it freezes.
"September 30, 2015",3,Deana Scott, I love the game but since the migration it is not working at all
"October 3, 2015",5,Scrat McAcorn," Nice game, great customer service, decent prices."
